,Fecha,Provincia,Casos,Fase,Poblacion,Nombre
10064,2020-07-12,MA,6,6.0,1661785,Málaga
10065,2020-07-12,ME,2,6.0,86487,Melilla
10066,2020-07-12,MU,12,6.0,1493898,Murcia
10067,2020-07-12,NA,23,6.0,654214,Navarra
10068,2020-07-12,O,0,6.0,1022800,Asturias
10069,2020-07-12,OR,0,6.0,307651,Orense
10070,2020-07-12,P,1,6.0,160980,Palencia
10071,2020-07-12,PM,4,6.0,1149460,Baleares
10072,2020-07-12,PO,0,6.0,942665,Pontevedra
10073,2020-07-12,S,2,6.0,581078,Cantabria
10074,2020-07-12,SA,2,6.0,330119,Salamanca
10075,2020-07-12,SE,0,6.0,1942389,Sevilla
10076,2020-07-12,SG,0,6.0,153129,Segovia
10077,2020-07-12,SO,0,6.0,88636,Soria
10078,2020-07-12,SS,17,6.0,723576,Guipúzcoa
10079,2020-07-12,T,21,6.0,804664,Tarragona
10080,2020-07-12,TE,10,6.0,134137,Teruel
10081,2020-07-12,TF,2,6.0,1032983,Santa Cruz de Tenerife
10082,2020-07-12,TO,6,6.0,694844,Toledo
10083,2020-07-12,V,11,6.0,2565124,Valencia
10084,2020-07-12,VA,3,6.0,519546,Valladolid
10085,2020-07-12,VI,6,6.0,331549,Álava
10086,2020-07-12,Z,95,6.0,964693,Zaragoza
10087,2020-07-12,ZA,0,6.0,172539,Zamora
10088,2020-07-13,A,15,6.0,1858683,Alicante
10089,2020-07-13,AB,2,6.0,388167,Albacete
10090,2020-07-13,AL,12,6.0,716820,Almería
10091,2020-07-13,AV,0,6.0,157640,Ávila
10092,2020-07-13,B,443,6.0,5664579,Barcelona
10093,2020-07-13,BA,11,6.0,673559,Badajoz
10094,2020-07-13,BI,26,6.0,1152651,Vizcaya
10095,2020-07-13,BU,1,6.0,356958,Burgos
10096,2020-07-13,C,2,6.0,1119596,La Coruña
10097,2020-07-13,CA,4,6.0,1240155,Cádiz
10098,2020-07-13,CC,2,6.0,394151,Cáceres
10099,2020-07-13,CE,0,6.0,84777,Ceuta
10100,2020-07-13,CO,4,6.0,782979,Córdoba
10101,2020-07-13,CR,7,6.0,495761,Ciudad Real
10102,2020-07-13,CS,4,6.0,579962,Castellón
10103,2020-07-13,CU,0,6.0,196329,Cuenca
10104,2020-07-13,GC,1,6.0,1120406,Las Palmas
10105,2020-07-13,GI,37,6.0,771044,Gerona
10106,2020-07-13,GR,11,6.0,914678,Granada
10107,2020-07-13,GU,2,6.0,257762,Guadalajara
10108,2020-07-13,H,1,6.0,521870,Huelva
10109,2020-07-13,HU,42,6.0,220461,Huesca
10110,2020-07-13,J,2,6.0,633564,Jaén
10111,2020-07-13,L,227,6.0,434930,Lérida
10112,2020-07-13,LE,0,6.0,460001,León
10113,2020-07-13,LO,4,6.0,316798,La Rioja
10114,2020-07-13,LU,4,6.0,329587,Lugo
10115,2020-07-13,M,122,6.0,6663394,Madrid
10116,2020-07-13,MA,10,6.0,1661785,Málaga
10117,2020-07-13,ME,0,6.0,86487,Melilla
10118,2020-07-13,MU,13,6.0,1493898,Murcia
10119,2020-07-13,NA,40,6.0,654214,Navarra
10120,2020-07-13,O,0,6.0,1022800,Asturias
10121,2020-07-13,OR,0,6.0,307651,Orense
10122,2020-07-13,P,1,6.0,160980,Palencia
10123,2020-07-13,PM,8,6.0,1149460,Baleares
10124,2020-07-13,PO,2,6.0,942665,Pontevedra
10125,2020-07-13,S,1,6.0,581078,Cantabria
10126,2020-07-13,SA,1,6.0,330119,Salamanca
10127,2020-07-13,SE,4,6.0,1942389,Sevilla
10128,2020-07-13,SG,1,6.0,153129,Segovia
10129,2020-07-13,SO,4,6.0,88636,Soria
10130,2020-07-13,SS,31,6.0,723576,Guipúzcoa
10131,2020-07-13,T,22,6.0,804664,Tarragona
10132,2020-07-13,TE,6,6.0,134137,Teruel
10133,2020-07-13,TF,4,6.0,1032983,Santa Cruz de Tenerife
10134,2020-07-13,TO,6,6.0,694844,Toledo
10135,2020-07-13,V,29,6.0,2565124,Valencia
10136,2020-07-13,VA,7,6.0,519546,Valladolid
10137,2020-07-13,VI,2,6.0,331549,Álava
10138,2020-07-13,Z,184,6.0,964693,Zaragoza
10139,2020-07-13,ZA,0,6.0,172539,Zamora
10140,2020-07-14,A,12,6.0,1858683,Alicante
10141,2020-07-14,AB,6,6.0,388167,Albacete
10142,2020-07-14,AL,54,6.0,716820,Almería
10143,2020-07-14,AV,0,6.0,157640,Ávila
10144,2020-07-14,B,429,6.0,5664579,Barcelona
10145,2020-07-14,BA,3,6.0,673559,Badajoz
10146,2020-07-14,BI,38,6.0,1152651,Vizcaya
10147,2020-07-14,BU,1,6.0,356958,Burgos
10148,2020-07-14,C,3,6.0,1119596,La Coruña
10149,2020-07-14,CA,2,6.0,1240155,Cádiz
10150,2020-07-14,CC,0,6.0,394151,Cáceres
10151,2020-07-14,CE,1,6.0,84777,Ceuta
10152,2020-07-14,CO,0,6.0,782979,Córdoba
10153,2020-07-14,CR,10,6.0,495761,Ciudad Real
10154,2020-07-14,CS,5,6.0,579962,Castellón
10155,2020-07-14,CU,3,6.0,196329,Cuenca
10156,2020-07-14,GC,1,6.0,1120406,Las Palmas
10157,2020-07-14,GI,38,6.0,771044,Gerona
10158,2020-07-14,GR,13,6.0,914678,Granada
10159,2020-07-14,GU,2,6.0,257762,Guadalajara
10160,2020-07-14,H,0,6.0,521870,Huelva
10161,2020-07-14,HU,52,6.0,220461,Huesca
10162,2020-07-14,J,2,6.0,633564,Jaén
10163,2020-07-14,L,193,6.0,434930,Lérida
10164,2020-07-14,LE,2,6.0,460001,León
10165,2020-07-14,LO,6,6.0,316798,La Rioja
10166,2020-07-14,LU,2,6.0,329587,Lugo
10167,2020-07-14,M,132,6.0,6663394,Madrid
10168,2020-07-14,MA,18,6.0,1661785,Málaga
10169,2020-07-14,ME,0,6.0,86487,Melilla
10170,2020-07-14,MU,21,6.0,1493898,Murcia
10171,2020-07-14,NA,53,6.0,654214,Navarra
10172,2020-07-14,O,2,6.0,1022800,Asturias
10173,2020-07-14,OR,0,6.0,307651,Orense
10174,2020-07-14,P,3,6.0,160980,Palencia
10175,2020-07-14,PM,11,6.0,1149460,Baleares
10176,2020-07-14,PO,4,6.0,942665,Pontevedra
10177,2020-07-14,S,2,6.0,581078,Cantabria
10178,2020-07-14,SA,1,6.0,330119,Salamanca
10179,2020-07-14,SE,5,6.0,1942389,Sevilla
10180,2020-07-14,SG,2,6.0,153129,Segovia
10181,2020-07-14,SO,2,6.0,88636,Soria
10182,2020-07-14,SS,47,6.0,723576,Guipúzcoa
10183,2020-07-14,T,22,6.0,804664,Tarragona
10184,2020-07-14,TE,14,6.0,134137,Teruel
10185,2020-07-14,TF,1,6.0,1032983,Santa Cruz de Tenerife
10186,2020-07-14,TO,7,6.0,694844,Toledo
10187,2020-07-14,V,38,6.0,2565124,Valencia
10188,2020-07-14,VA,4,6.0,519546,Valladolid
10189,2020-07-14,VI,6,6.0,331549,Álava
10190,2020-07-14,Z,216,6.0,964693,Zaragoza
10191,2020-07-14,ZA,0,6.0,172539,Zamora
10192,2020-07-15,A,22,6.0,1858683,Alicante
10193,2020-07-15,AB,0,6.0,388167,Albacete
10194,2020-07-15,AL,14,6.0,716820,Almería
10195,2020-07-15,AV,1,6.0,157640,Ávila
10196,2020-07-15,B,548,6.0,5664579,Barcelona
10197,2020-07-15,BA,6,6.0,673559,Badajoz
10198,2020-07-15,BI,50,6.0,1152651,Vizcaya
10199,2020-07-15,BU,1,6.0,356958,Burgos
10200,2020-07-15,C,7,6.0,1119596,La Coruña
10201,2020-07-15,CA,2,6.0,1240155,Cádiz
10202,2020-07-15,CC,7,6.0,394151,Cáceres
10203,2020-07-15,CE,0,6.0,84777,Ceuta
10204,2020-07-15,CO,11,6.0,782979,Córdoba
10205,2020-07-15,CR,13,6.0,495761,Ciudad Real
10206,2020-07-15,CS,14,6.0,579962,Castellón
10207,2020-07-15,CU,0,6.0,196329,Cuenca
10208,2020-07-15,GC,6,6.0,1120406,Las Palmas
10209,2020-07-15,GI,31,6.0,771044,Gerona
10210,2020-07-15,GR,13,6.0,914678,Granada
10211,2020-07-15,GU,5,6.0,257762,Guadalajara
10212,2020-07-15,H,0,6.0,521870,Huelva
10213,2020-07-15,HU,69,6.0,220461,Huesca
10214,2020-07-15,J,0,6.0,633564,Jaén
10215,2020-07-15,L,285,6.0,434930,Lérida
10216,2020-07-15,LE,3,6.0,460001,León
10217,2020-07-15,LO,2,6.0,316798,La Rioja
10218,2020-07-15,LU,3,6.0,329587,Lugo
10219,2020-07-15,M,140,6.0,6663394,Madrid
10220,2020-07-15,MA,16,6.0,1661785,Málaga
10221,2020-07-15,ME,0,6.0,86487,Melilla
10222,2020-07-15,MU,32,6.0,1493898,Murcia
10223,2020-07-15,NA,43,6.0,654214,Navarra
10224,2020-07-15,O,2,6.0,1022800,Asturias
10225,2020-07-15,OR,1,6.0,307651,Orense
10226,2020-07-15,P,0,6.0,160980,Palencia
10227,2020-07-15,PM,14,6.0,1149460,Baleares
10228,2020-07-15,PO,4,6.0,942665,Pontevedra
10229,2020-07-15,S,4,6.0,581078,Cantabria
10230,2020-07-15,SA,1,6.0,330119,Salamanca
10231,2020-07-15,SE,8,6.0,1942389,Sevilla
10232,2020-07-15,SG,0,6.0,153129,Segovia
10233,2020-07-15,SO,2,6.0,88636,Soria
10234,2020-07-15,SS,60,6.0,723576,Guipúzcoa
10235,2020-07-15,T,24,6.0,804664,Tarragona
10236,2020-07-15,TE,17,6.0,134137,Teruel
10237,2020-07-15,TF,3,6.0,1032983,Santa Cruz de Tenerife
10238,2020-07-15,TO,9,6.0,694844,Toledo
10239,2020-07-15,V,46,6.0,2565124,Valencia
10240,2020-07-15,VA,3,6.0,519546,Valladolid
10241,2020-07-15,VI,10,6.0,331549,Álava
10242,2020-07-15,Z,269,6.0,964693,Zaragoza
10243,2020-07-15,ZA,0,6.0,172539,Zamora
10244,2020-07-16,A,17,6.0,1858683,Alicante
10245,2020-07-16,AB,2,6.0,388167,Albacete
10246,2020-07-16,AL,29,6.0,716820,Almería
10247,2020-07-16,AV,0,6.0,157640,Ávila
10248,2020-07-16,B,525,6.0,5664579,Barcelona
10249,2020-07-16,BA,7,6.0,673559,Badajoz
10250,2020-07-16,BI,39,6.0,1152651,Vizcaya
10251,2020-07-16,BU,8,6.0,356958,Burgos
10252,2020-07-16,C,9,6.0,1119596,La Coruña
10253,2020-07-16,CA,1,6.0,1240155,Cádiz
10254,2020-07-16,CC,15,6.0,394151,Cáceres
10255,2020-07-16,CE,0,6.0,84777,Ceuta
10256,2020-07-16,CO,11,6.0,782979,Córdoba
10257,2020-07-16,CR,10,6.0,495761,Ciudad Real
10258,2020-07-16,CS,7,6.0,579962,Castellón
10259,2020-07-16,CU,3,6.0,196329,Cuenca
10260,2020-07-16,GC,2,6.0,1120406,Las Palmas
10261,2020-07-16,GI,42,6.0,771044,Gerona
10262,2020-07-16,GR,24,6.0,914678,Granada
10263,2020-07-16,GU,6,6.0,257762,Guadalajara
10264,2020-07-16,H,0,6.0,521870,Huelva
10265,2020-07-16,HU,52,6.0,220461,Huesca
10266,2020-07-16,J,2,6.0,633564,Jaén
10267,2020-07-16,L,215,6.0,434930,Lérida
10268,2020-07-16,LE,2,6.0,460001,León
10269,2020-07-16,LO,9,6.0,316798,La Rioja
10270,2020-07-16,LU,1,6.0,329587,Lugo
10271,2020-07-16,M,115,6.0,6663394,Madrid
10272,2020-07-16,MA,21,6.0,1661785,Málaga
10273,2020-07-16,ME,0,6.0,86487,Melilla
10274,2020-07-16,MU,24,6.0,1493898,Murcia
10275,2020-07-16,NA,47,6.0,654214,Navarra
10276,2020-07-16,O,1,6.0,1022800,Asturias
10277,2020-07-16,OR,0,6.0,307651,Orense
10278,2020-07-16,P,2,6.0,160980,Palencia
10279,2020-07-16,PM,7,6.0,1149460,Baleares
10280,2020-07-16,PO,5,6.0,942665,Pontevedra
10281,2020-07-16,S,5,6.0,581078,Cantabria
10282,2020-07-16,SA,0,6.0,330119,Salamanca
10283,2020-07-16,SE,3,6.0,1942389,Sevilla
10284,2020-07-16,SG,1,6.0,153129,Segovia
10285,2020-07-16,SO,4,6.0,88636,Soria
10286,2020-07-16,SS,84,6.0,723576,Guipúzcoa
10287,2020-07-16,T,26,6.0,804664,Tarragona
10288,2020-07-16,TE,22,6.0,134137,Teruel
10289,2020-07-16,TF,1,6.0,1032983,Santa Cruz de Tenerife
10290,2020-07-16,TO,5,6.0,694844,Toledo
10291,2020-07-16,V,47,6.0,2565124,Valencia
10292,2020-07-16,VA,4,6.0,519546,Valladolid
10293,2020-07-16,VI,11,6.0,331549,Álava
10294,2020-07-16,Z,222,6.0,964693,Zaragoza
10295,2020-07-16,ZA,0,6.0,172539,Zamora
10296,2020-07-17,A,36,6.0,1858683,Alicante
10297,2020-07-17,AB,1,6.0,388167,Albacete
10298,2020-07-17,AL,14,6.0,716820,Almería
10299,2020-07-17,AV,0,6.0,157640,Ávila
10300,2020-07-17,B,681,6.0,5664579,Barcelona
10301,2020-07-17,BA,5,6.0,673559,Badajoz
10302,2020-07-17,BI,55,6.0,1152651,Vizcaya
10303,2020-07-17,BU,4,6.0,356958,Burgos
10304,2020-07-17,C,4,6.0,1119596,La Coruña
10305,2020-07-17,CA,2,6.0,1240155,Cádiz
10306,2020-07-17,CC,0,6.0,394151,Cáceres
10307,2020-07-17,CE,0,6.0,84777,Ceuta
10308,2020-07-17,CO,30,6.0,782979,Córdoba
10309,2020-07-17,CR,4,6.0,495761,Ciudad Real
10310,2020-07-17,CS,9,6.0,579962,Castellón
10311,2020-07-17,CU,5,6.0,196329,Cuenca
10312,2020-07-17,GC,1,6.0,1120406,Las Palmas
10313,2020-07-17,GI,41,6.0,771044,Gerona
10314,2020-07-17,GR,27,6.0,914678,Granada
10315,2020-07-17,GU,5,6.0,257762,Guadalajara
10316,2020-07-17,H,1,6.0,521870,Huelva
10317,2020-07-17,HU,91,6.0,220461,Huesca
10318,2020-07-17,J,1,6.0,633564,Jaén
10319,2020-07-17,L,226,6.0,434930,Lérida
10320,2020-07-17,LE,2,6.0,460001,León
10321,2020-07-17,LO,11,6.0,316798,La Rioja
10322,2020-07-17,LU,4,6.0,329587,Lugo
10323,2020-07-17,M,163,6.0,6663394,Madrid
10324,2020-07-17,MA,15,6.0,1661785,Málaga
10325,2020-07-17,ME,0,6.0,86487,Melilla
10326,2020-07-17,MU,31,6.0,1493898,Murcia
10327,2020-07-17,NA,73,6.0,654214,Navarra
10328,2020-07-17,O,1,6.0,1022800,Asturias
10329,2020-07-17,OR,0,6.0,307651,Orense
10330,2020-07-17,P,1,6.0,160980,Palencia
10331,2020-07-17,PM,6,6.0,1149460,Baleares
10332,2020-07-17,PO,1,6.0,942665,Pontevedra
10333,2020-07-17,S,3,6.0,581078,Cantabria
10334,2020-07-17,SA,1,6.0,330119,Salamanca
10335,2020-07-17,SE,6,6.0,1942389,Sevilla
10336,2020-07-17,SG,1,6.0,153129,Segovia
10337,2020-07-17,SO,3,6.0,88636,Soria
10338,2020-07-17,SS,44,6.0,723576,Guipúzcoa
10339,2020-07-17,T,33,6.0,804664,Tarragona
10340,2020-07-17,TE,11,6.0,134137,Teruel
10341,2020-07-17,TF,3,6.0,1032983,Santa Cruz de Tenerife
10342,2020-07-17,TO,10,6.0,694844,Toledo
10343,2020-07-17,V,45,6.0,2565124,Valencia
10344,2020-07-17,VA,2,6.0,519546,Valladolid
10345,2020-07-17,VI,12,6.0,331549,Álava
10346,2020-07-17,Z,298,6.0,964693,Zaragoza
10347,2020-07-17,ZA,1,6.0,172539,Zamora
10348,2020-07-18,A,26,6.0,1858683,Alicante
10349,2020-07-18,AB,1,6.0,388167,Albacete
10350,2020-07-18,AL,31,6.0,716820,Almería
10351,2020-07-18,AV,0,6.0,157640,Ávila
10352,2020-07-18,B,422,6.0,5664579,Barcelona
10353,2020-07-18,BA,3,6.0,673559,Badajoz
10354,2020-07-18,BI,83,6.0,1152651,Vizcaya
10355,2020-07-18,BU,7,6.0,356958,Burgos
10356,2020-07-18,C,2,6.0,1119596,La Coruña
10357,2020-07-18,CA,3,6.0,1240155,Cádiz
10358,2020-07-18,CC,2,6.0,394151,Cáceres
10359,2020-07-18,CE,0,6.0,84777,Ceuta
10360,2020-07-18,CO,27,6.0,782979,Córdoba
10361,2020-07-18,CR,6,6.0,495761,Ciudad Real
10362,2020-07-18,CS,8,6.0,579962,Castellón
10363,2020-07-18,CU,1,6.0,196329,Cuenca
10364,2020-07-18,GC,5,6.0,1120406,Las Palmas
10365,2020-07-18,GI,29,6.0,771044,Gerona
10366,2020-07-18,GR,8,6.0,914678,Granada
10367,2020-07-18,GU,0,6.0,257762,Guadalajara
10368,2020-07-18,H,0,6.0,521870,Huelva
10369,2020-07-18,HU,58,6.0,220461,Huesca
10370,2020-07-18,J,1,6.0,633564,Jaén
10371,2020-07-18,L,285,6.0,434930,Lérida
10372,2020-07-18,LE,2,6.0,460001,León
10373,2020-07-18,LO,7,6.0,316798,La Rioja
10374,2020-07-18,LU,3,6.0,329587,Lugo
10375,2020-07-18,M,124,6.0,6663394,Madrid
10376,2020-07-18,MA,12,6.0,1661785,Málaga
10377,2020-07-18,ME,0,6.0,86487,Melilla
10378,2020-07-18,MU,21,6.0,1493898,Murcia
10379,2020-07-18,NA,78,6.0,654214,Navarra
10380,2020-07-18,O,1,6.0,1022800,Asturias
10381,2020-07-18,OR,0,6.0,307651,Orense
10382,2020-07-18,P,1,6.0,160980,Palencia
10383,2020-07-18,PM,7,6.0,1149460,Baleares
10384,2020-07-18,PO,6,6.0,942665,Pontevedra
10385,2020-07-18,S,12,6.0,581078,Cantabria
10386,2020-07-18,SA,2,6.0,330119,Salamanca
10387,2020-07-18,SE,3,6.0,1942389,Sevilla
10388,2020-07-18,SG,1,6.0,153129,Segovia
10389,2020-07-18,SO,6,6.0,88636,Soria
10390,2020-07-18,SS,104,6.0,723576,Guipúzcoa
10391,2020-07-18,T,25,6.0,804664,Tarragona
10392,2020-07-18,TE,9,6.0,134137,Teruel
10393,2020-07-18,TF,5,6.0,1032983,Santa Cruz de Tenerife
10394,2020-07-18,TO,6,6.0,694844,Toledo
10395,2020-07-18,V,57,6.0,2565124,Valencia
10396,2020-07-18,VA,6,6.0,519546,Valladolid
10397,2020-07-18,VI,11,6.0,331549,Álava
10398,2020-07-18,Z,263,6.0,964693,Zaragoza
10399,2020-07-18,ZA,1,6.0,172539,Zamora
10400,2020-07-19,A,24,6.0,1858683,Alicante
10401,2020-07-19,AB,0,6.0,388167,Albacete
10402,2020-07-19,AL,59,6.0,716820,Almería
10403,2020-07-19,AV,1,6.0,157640,Ávila
10404,2020-07-19,B,405,6.0,5664579,Barcelona
10405,2020-07-19,BA,2,6.0,673559,Badajoz
10406,2020-07-19,BI,52,6.0,1152651,Vizcaya
10407,2020-07-19,BU,3,6.0,356958,Burgos
10408,2020-07-19,C,5,6.0,1119596,La Coruña
10409,2020-07-19,CA,4,6.0,1240155,Cádiz
10410,2020-07-19,CC,4,6.0,394151,Cáceres
10411,2020-07-19,CE,0,6.0,84777,Ceuta
10412,2020-07-19,CO,19,6.0,782979,Córdoba
10413,2020-07-19,CR,3,6.0,495761,Ciudad Real
10414,2020-07-19,CS,14,6.0,579962,Castellón
10415,2020-07-19,CU,3,6.0,196329,Cuenca
10416,2020-07-19,GC,48,6.0,1120406,Las Palmas
10417,2020-07-19,GI,30,6.0,771044,Gerona
10418,2020-07-19,GR,10,6.0,914678,Granada
10419,2020-07-19,GU,1,6.0,257762,Guadalajara
10420,2020-07-19,H,1,6.0,521870,Huelva
10421,2020-07-19,HU,45,6.0,220461,Huesca
10422,2020-07-19,J,0,6.0,633564,Jaén
10423,2020-07-19,L,150,6.0,434930,Lérida
10424,2020-07-19,LE,3,6.0,460001,León
10425,2020-07-19,LO,0,6.0,316798,La Rioja
10426,2020-07-19,LU,1,6.0,329587,Lugo
10427,2020-07-19,M,133,6.0,6663394,Madrid
10428,2020-07-19,MA,15,6.0,1661785,Málaga
10429,2020-07-19,ME,0,6.0,86487,Melilla
10430,2020-07-19,MU,26,6.0,1493898,Murcia
10431,2020-07-19,NA,51,6.0,654214,Navarra
10432,2020-07-19,O,2,6.0,1022800,Asturias
10433,2020-07-19,OR,1,6.0,307651,Orense
10434,2020-07-19,P,1,6.0,160980,Palencia
10435,2020-07-19,PM,5,6.0,1149460,Baleares
10436,2020-07-19,PO,7,6.0,942665,Pontevedra
10437,2020-07-19,S,5,6.0,581078,Cantabria
10438,2020-07-19,SA,0,6.0,330119,Salamanca
10439,2020-07-19,SE,6,6.0,1942389,Sevilla
10440,2020-07-19,SG,4,6.0,153129,Segovia
10441,2020-07-19,SO,3,6.0,88636,Soria
10442,2020-07-19,SS,46,6.0,723576,Guipúzcoa
10443,2020-07-19,T,29,6.0,804664,Tarragona
10444,2020-07-19,TE,20,6.0,134137,Teruel
10445,2020-07-19,TF,5,6.0,1032983,Santa Cruz de Tenerife
10446,2020-07-19,TO,3,6.0,694844,Toledo
10447,2020-07-19,V,45,6.0,2565124,Valencia
10448,2020-07-19,VA,7,6.0,519546,Valladolid
10449,2020-07-19,VI,8,6.0,331549,Álava
10450,2020-07-19,Z,272,6.0,964693,Zaragoza
10451,2020-07-19,ZA,0,6.0,172539,Zamora
10452,2020-07-20,A,33,6.0,1858683,Alicante
10453,2020-07-20,AB,1,6.0,388167,Albacete
10454,2020-07-20,AL,59,6.0,716820,Almería
10455,2020-07-20,AV,1,6.0,157640,Ávila
10456,2020-07-20,B,727,6.0,5664579,Barcelona
10457,2020-07-20,BA,5,6.0,673559,Badajoz
10458,2020-07-20,BI,77,6.0,1152651,Vizcaya
10459,2020-07-20,BU,8,6.0,356958,Burgos
10460,2020-07-20,C,5,6.0,1119596,La Coruña
10461,2020-07-20,CA,4,6.0,1240155,Cádiz
10462,2020-07-20,CC,4,6.0,394151,Cáceres
10463,2020-07-20,CE,0,6.0,84777,Ceuta
10464,2020-07-20,CO,11,6.0,782979,Córdoba
10465,2020-07-20,CR,4,6.0,495761,Ciudad Real
10466,2020-07-20,CS,18,6.0,579962,Castellón
10467,2020-07-20,CU,2,6.0,196329,Cuenca
10468,2020-07-20,GC,2,6.0,1120406,Las Palmas
10469,2020-07-20,GI,46,6.0,771044,Gerona
10470,2020-07-20,GR,11,6.0,914678,Granada
10471,2020-07-20,GU,7,6.0,257762,Guadalajara
10472,2020-07-20,H,4,6.0,521870,Huelva
10473,2020-07-20,HU,46,6.0,220461,Huesca
10474,2020-07-20,J,0,6.0,633564,Jaén
10475,2020-07-20,L,257,6.0,434930,Lérida
10476,2020-07-20,LE,3,6.0,460001,León
10477,2020-07-20,LO,5,6.0,316798,La Rioja
10478,2020-07-20,LU,6,6.0,329587,Lugo
10479,2020-07-20,M,202,6.0,6663394,Madrid
10480,2020-07-20,MA,22,6.0,1661785,Málaga
10481,2020-07-20,ME,0,6.0,86487,Melilla
10482,2020-07-20,MU,38,6.0,1493898,Murcia
10483,2020-07-20,NA,105,6.0,654214,Navarra
10484,2020-07-20,O,1,6.0,1022800,Asturias
10485,2020-07-20,OR,0,6.0,307651,Orense
10486,2020-07-20,P,0,6.0,160980,Palencia
10487,2020-07-20,PM,16,6.0,1149460,Baleares
10488,2020-07-20,PO,11,6.0,942665,Pontevedra
10489,2020-07-20,S,9,6.0,581078,Cantabria
10490,2020-07-20,SA,5,6.0,330119,Salamanca
10491,2020-07-20,SE,11,6.0,1942389,Sevilla
10492,2020-07-20,SG,2,6.0,153129,Segovia
10493,2020-07-20,SO,4,6.0,88636,Soria
10494,2020-07-20,SS,35,6.0,723576,Guipúzcoa
10495,2020-07-20,T,29,6.0,804664,Tarragona
10496,2020-07-20,TE,11,6.0,134137,Teruel
10497,2020-07-20,TF,1,6.0,1032983,Santa Cruz de Tenerife
10498,2020-07-20,TO,16,6.0,694844,Toledo
10499,2020-07-20,V,70,6.0,2565124,Valencia
10500,2020-07-20,VA,9,6.0,519546,Valladolid
10501,2020-07-20,VI,9,6.0,331549,Álava
10502,2020-07-20,Z,370,6.0,964693,Zaragoza
10503,2020-07-20,ZA,0,6.0,172539,Zamora
10504,2020-07-21,A,46,6.0,1858683,Alicante
10505,2020-07-21,AB,3,6.0,388167,Albacete
10506,2020-07-21,AL,20,6.0,716820,Almería
10507,2020-07-21,AV,1,6.0,157640,Ávila
10508,2020-07-21,B,728,6.0,5664579,Barcelona
10509,2020-07-21,BA,11,6.0,673559,Badajoz
10510,2020-07-21,BI,66,6.0,1152651,Vizcaya
10511,2020-07-21,BU,3,6.0,356958,Burgos
10512,2020-07-21,C,5,6.0,1119596,La Coruña
10513,2020-07-21,CA,3,6.0,1240155,Cádiz
10514,2020-07-21,CC,6,6.0,394151,Cáceres
10515,2020-07-21,CE,0,6.0,84777,Ceuta
10516,2020-07-21,CO,6,6.0,782979,Córdoba
10517,2020-07-21,CR,7,6.0,495761,Ciudad Real
10518,2020-07-21,CS,33,6.0,579962,Castellón
10519,2020-07-21,CU,0,6.0,196329,Cuenca
10520,2020-07-21,GC,7,6.0,1120406,Las Palmas
10521,2020-07-21,GI,50,6.0,771044,Gerona
10522,2020-07-21,GR,8,6.0,914678,Granada
10523,2020-07-21,GU,6,6.0,257762,Guadalajara
10524,2020-07-21,H,2,6.0,521870,Huelva
10525,2020-07-21,HU,72,6.0,220461,Huesca
10526,2020-07-21,J,1,6.0,633564,Jaén
10527,2020-07-21,L,201,6.0,434930,Lérida
10528,2020-07-21,LE,3,6.0,460001,León
10529,2020-07-21,LO,17,6.0,316798,La Rioja
10530,2020-07-21,LU,8,6.0,329587,Lugo
10531,2020-07-21,M,241,6.0,6663394,Madrid
10532,2020-07-21,MA,20,6.0,1661785,Málaga
10533,2020-07-21,ME,0,6.0,86487,Melilla
10534,2020-07-21,MU,49,6.0,1493898,Murcia
10535,2020-07-21,NA,118,6.0,654214,Navarra
10536,2020-07-21,O,2,6.0,1022800,Asturias
10537,2020-07-21,OR,1,6.0,307651,Orense
10538,2020-07-21,P,0,6.0,160980,Palencia
10539,2020-07-21,PM,13,6.0,1149460,Baleares
10540,2020-07-21,PO,12,6.0,942665,Pontevedra
10541,2020-07-21,S,5,6.0,581078,Cantabria
10542,2020-07-21,SA,2,6.0,330119,Salamanca
10543,2020-07-21,SE,14,6.0,1942389,Sevilla
10544,2020-07-21,SG,0,6.0,153129,Segovia
10545,2020-07-21,SO,4,6.0,88636,Soria
10546,2020-07-21,SS,51,6.0,723576,Guipúzcoa
10547,2020-07-21,T,31,6.0,804664,Tarragona
10548,2020-07-21,TE,24,6.0,134137,Teruel
10549,2020-07-21,TF,4,6.0,1032983,Santa Cruz de Tenerife
10550,2020-07-21,TO,8,6.0,694844,Toledo
10551,2020-07-21,V,53,6.0,2565124,Valencia
10552,2020-07-21,VA,6,6.0,519546,Valladolid
10553,2020-07-21,VI,15,6.0,331549,Álava
10554,2020-07-21,Z,358,6.0,964693,Zaragoza
10555,2020-07-21,ZA,0,6.0,172539,Zamora
10556,2020-07-22,A,43,6.0,1858683,Alicante
10557,2020-07-22,AB,5,6.0,388167,Albacete
10558,2020-07-22,AL,23,6.0,716820,Almería
10559,2020-07-22,AV,0,6.0,157640,Ávila
10560,2020-07-22,B,750,6.0,5664579,Barcelona
10561,2020-07-22,BA,5,6.0,673559,Badajoz
10562,2020-07-22,BI,103,6.0,1152651,Vizcaya
10563,2020-07-22,BU,9,6.0,356958,Burgos
10564,2020-07-22,C,9,6.0,1119596,La Coruña
10565,2020-07-22,CA,1,6.0,1240155,Cádiz
10566,2020-07-22,CC,1,6.0,394151,Cáceres
10567,2020-07-22,CE,1,6.0,84777,Ceuta
